,label
EPI_ISL_521672,1
EPI_ISL_550994,1
EPI_ISL_439817,0
EPI_ISL_518654,1
EPI_ISL_531970,1
EPI_ISL_422999,0
EPI_ISL_527978,0
EPI_ISL_554081,1
EPI_ISL_425543,1
EPI_ISL_431998,1
EPI_ISL_475575,0
EPI_ISL_473317,1
EPI_ISL_468770,1
EPI_ISL_557713,1
EPI_ISL_421295,1
EPI_ISL_476819,1
EPI_ISL_474202,1
EPI_ISL_449979,1
EPI_ISL_463527,1
EPI_ISL_439649,1
EPI_ISL_421852,0
EPI_ISL_493731,1
EPI_ISL_466317,1
EPI_ISL_484581,1
EPI_ISL_495713,1
EPI_ISL_498785,0
EPI_ISL_489100,1
EPI_ISL_448752,0
EPI_ISL_514498,1
EPI_ISL_446314,1
EPI_ISL_549004,1
EPI_ISL_465608,1
EPI_ISL_462374,1
EPI_ISL_508644,1
EPI_ISL_426055,1
EPI_ISL_449136,0
EPI_ISL_434354,0
EPI_ISL_553119,1
EPI_ISL_447070,1
EPI_ISL_469355,1
EPI_ISL_469405,0
EPI_ISL_513727,1
EPI_ISL_541518,1
EPI_ISL_507638,1
EPI_ISL_539965,1
EPI_ISL_485011,0
EPI_ISL_523559,1
EPI_ISL_518117,1
EPI_ISL_569007,1
EPI_ISL_440646,1
EPI_ISL_532118,1
EPI_ISL_564314,1
EPI_ISL_488156,1
EPI_ISL_428697,1
EPI_ISL_550842,1
h,0
EPI_ISL_465784,0
EPI_ISL_420262,1
EPI_ISL_461444,1
EPI_ISL_520628,1
EPI_ISL_458703,1
EPI_ISL_559426,0
EPI_ISL_510190,1
EPI_ISL_514538,1
EPI_ISL_446101,1
EPI_ISL_563458,1
EPI_ISL_450213,1
EPI_ISL_567568,1
EPI_ISL_460602,1
EPI_ISL_421182,1
EPI_ISL_468095,1
EPI_ISL_456883,1
EPI_ISL_436080,1
EPI_ISL_449926,0
EPI_ISL_507566,1
EPI_ISL_493986,1
EPI_ISL_428788,1
EPI_ISL_552215,1
EPI_ISL_564946,1
EPI_ISL_568134,1
EPI_ISL_513165,0
EPI_ISL_549336,1
EPI_ISL_443961,1
EPI_ISL_488270,1
EPI_ISL_527002,1
EPI_ISL_547730,1
EPI_ISL_493052,1
n,1
n,1
h,1
EPI_ISL_538605,1
EPI_ISL_530831,0
EPI_ISL_484513,1
EPI_ISL_535071,1
EPI_ISL_445654,1
EPI_ISL_531799,1
EPI_ISL_464815,1
EPI_ISL_430811,1
EPI_ISL_560990,1
EPI_ISL_476916,1
EPI_ISL_527055,0
EPI_ISL_543917,1
EPI_ISL_476868,1
EPI_ISL_474014,1
EPI_ISL_429327,1
n,1
EPI_ISL_538520,1
EPI_ISL_501173,1
EPI_ISL_474139,1
EPI_ISL_566663,0
EPI_ISL_414641,1
EPI_ISL_474517,0
EPI_ISL_438486,1
EPI_ISL_563813,1
h,1
EPI_ISL_521805,1
EPI_ISL_569324,1
EPI_ISL_496574,1
EPI_ISL_452129,1
EPI_ISL_537348,1
EPI_ISL_521797,1
EPI_ISL_440414,1
n,1
EPI_ISL_541822,1
EPI_ISL_545588,1
EPI_ISL_452344,1
EPI_ISL_453887,1
EPI_ISL_432846,1
EPI_ISL_508673,1
EPI_ISL_526037,1
EPI_ISL_418905,1
EPI_ISL_485929,1
EPI_ISL_557328,1
EPI_ISL_530049,1
EPI_ISL_439702,1
EPI_ISL_563438,1
EPI_ISL_555401,1
EPI_ISL_478721,1
EPI_ISL_437863,1
EPI_ISL_552181,1
EPI_ISL_456951,1
EPI_ISL_491910,0
h,1
EPI_ISL_496906,1
EPI_ISL_473168,1
EPI_ISL_524987,0
EPI_ISL_566115,1
EPI_ISL_516885,0
EPI_ISL_448682,1
EPI_ISL_499985,1
EPI_ISL_475118,1
EPI_ISL_561427,1
EPI_ISL_468091,1
h,1
EPI_ISL_427204,0
EPI_ISL_513545,0
EPI_ISL_425296,1
EPI_ISL_553612,1
EPI_ISL_483008,1
EPI_ISL_537464,1
EPI_ISL_445925,1
EPI_ISL_495757,1
EPI_ISL_563877,0
EPI_ISL_475560,0
EPI_ISL_560353,1
EPI_ISL_446880,1
EPI_ISL_418638,0
EPI_ISL_482949,0
w,0
EPI_ISL_482654,1
EPI_ISL_507040,1
EPI_ISL_480768,1
EPI_ISL_538022,1
EPI_ISL_443375,1
EPI_ISL_555775,0
EPI_ISL_563475,1
EPI_ISL_561570,0
EPI_ISL_425686,1
EPI_ISL_568511,1
EPI_ISL_524030,1
EPI_ISL_490991,1
EPI_ISL_468616,1
EPI_ISL_426510,1
EPI_ISL_452785,1
EPI_ISL_449662,1
w,1
EPI_ISL_450140,1
EPI_ISL_454295,1
EPI_ISL_530844,0
EPI_ISL_418769,1
EPI_ISL_469328,1
EPI_ISL_556895,1
EPI_ISL_417105,0
EPI_ISL_427261,1
EPI_ISL_445645,1
EPI_ISL_454561,1
h,1
EPI_ISL_468541,1
EPI_ISL_424321,1
EPI_ISL_492585,1
h,1
EPI_ISL_429606,1
EPI_ISL_507658,1
EPI_ISL_561181,1
EPI_ISL_434776,1
EPI_ISL_426878,1
EPI_ISL_493521,1
EPI_ISL_555762,1
EPI_ISL_449605,0
EPI_ISL_490823,1
EPI_ISL_513487,1
EPI_ISL_501179,1
EPI_ISL_554052,1
EPI_ISL_540392,1
EPI_ISL_441632,1
EPI_ISL_560982,1
EPI_ISL_452911,1
EPI_ISL_555106,1
EPI_ISL_433575,1
EPI_ISL_547096,1
EPI_ISL_511543,1
g,1
EPI_ISL_524145,1
EPI_ISL_569227,1
EPI_ISL_433964,1
EPI_ISL_555718,1
EPI_ISL_451679,1
EPI_ISL_440338,1
EPI_ISL_556930,1
EPI_ISL_527885,0
EPI_ISL_462963,1
EPI_ISL_466999,1
EPI_ISL_542181,0
EPI_ISL_529185,1
EPI_ISL_507052,1
EPI_ISL_473059,1
EPI_ISL_432548,1
EPI_ISL_542599,1
EPI_ISL_546643,0
EPI_ISL_550353,1
EPI_ISL_426133,1
EPI_ISL_549853,0
EPI_ISL_535968,1
EPI_ISL_439383,1
EPI_ISL_470701,1
EPI_ISL_430372,1
EPI_ISL_450634,1
EPI_ISL_472796,1
EPI_ISL_513108,1
EPI_ISL_524962,1
EPI_ISL_454914,1
EPI_ISL_547422,1
EPI_ISL_456807,1
EPI_ISL_447358,1
EPI_ISL_456832,1
EPI_ISL_499864,1
EPI_ISL_423416,1
EPI_ISL_548331,1
EPI_ISL_554906,1
EPI_ISL_543765,1
EPI_ISL_529463,1
EPI_ISL_568075,1
EPI_ISL_470307,1
EPI_ISL_544542,1
EPI_ISL_435009,1
EPI_ISL_546737,0
EPI_ISL_501587,1
EPI_ISL_461352,1
EPI_ISL_471398,0
EPI_ISL_469583,1
h,1
EPI_ISL_552192,1
EPI_ISL_460346,1
EPI_ISL_567012,1
EPI_ISL_565342,1
EPI_ISL_555190,1
EPI_ISL_538247,1
EPI_ISL_542781,0
EPI_ISL_507147,1
EPI_ISL_472911,1
EPI_ISL_417994,1
EPI_ISL_468677,1
EPI_ISL_495473,0
EPI_ISL_559531,1
EPI_ISL_464721,1
EPI_ISL_546261,1
EPI_ISL_484509,1
EPI_ISL_567761,1
EPI_ISL_436294,1
EPI_ISL_494012,0
EPI_ISL_511906,1
EPI_ISL_555425,0
EPI_ISL_428375,1
EPI_ISL_451680,1
EPI_ISL_494487,1
EPI_ISL_499624,1
EPI_ISL_417086,1
EPI_ISL_553847,1
EPI_ISL_530087,0
EPI_ISL_507891,1
EPI_ISL_420705,0
EPI_ISL_529842,0
EPI_ISL_462840,1
EPI_ISL_464084,1
EPI_ISL_551481,0
EPI_ISL_531981,1
EPI_ISL_569058,0
EPI_ISL_544408,1
EPI_ISL_545965,1
EPI_ISL_521281,1
EPI_ISL_551664,1
EPI_ISL_480556,1
EPI_ISL_509585,1
EPI_ISL_495564,1
EPI_ISL_533142,1
EPI_ISL_460325,1
EPI_ISL_425817,1
EPI_ISL_418765,0
EPI_ISL_532255,1
EPI_ISL_426303,1
i,1
EPI_ISL_478932,1
EPI_ISL_494634,0
EPI_ISL_458454,1
EPI_ISL_430163,1
EPI_ISL_560942,0
EPI_ISL_545084,0
EPI_ISL_429710,0
EPI_ISL_535697,1
EPI_ISL_526107,1
EPI_ISL_445388,1
h,1
EPI_ISL_457755,1
EPI_ISL_419413,1
EPI_ISL_486172,1
EPI_ISL_435710,1
EPI_ISL_420352,1
EPI_ISL_461351,1
EPI_ISL_519579,1
EPI_ISL_435560,0
EPI_ISL_564158,1
EPI_ISL_434036,1
EPI_ISL_450873,1
EPI_ISL_566106,1
EPI_ISL_516740,1
EPI_ISL_484619,0
EPI_ISL_540102,1
EPI_ISL_420960,1
EPI_ISL_450163,1
EPI_ISL_488500,1
EPI_ISL_481981,1
EPI_ISL_519110,1
EPI_ISL_551426,1
EPI_ISL_491382,1
EPI_ISL_457276,0
EPI_ISL_543949,1
EPI_ISL_489412,1
EPI_ISL_518395,1
EPI_ISL_499535,1
EPI_ISL_446532,1
EPI_ISL_552405,1
EPI_ISL_494352,1
EPI_ISL_441546,1
h,1
EPI_ISL_471524,1
EPI_ISL_463531,1
EPI_ISL_417191,1
EPI_ISL_518972,0
EPI_ISL_553450,1
EPI_ISL_450447,1
EPI_ISL_523457,1
EPI_ISL_534520,0
EPI_ISL_441972,1
EPI_ISL_490090,0
EPI_ISL_440172,1
EPI_ISL_433262,1
EPI_ISL_560529,1
EPI_ISL_544711,1
EPI_ISL_537599,1
EPI_ISL_536731,1
EPI_ISL_466012,1
EPI_ISL_494623,1
EPI_ISL_498499,1
EPI_ISL_509685,1
EPI_ISL_481773,1
EPI_ISL_444603,1
EPI_ISL_440881,1
EPI_ISL_453243,1
EPI_ISL_547610,1
EPI_ISL_441113,1
EPI_ISL_449326,0
EPI_ISL_463000,1
EPI_ISL_484041,1
EPI_ISL_434474,1
EPI_ISL_484879,1
EPI_ISL_446040,1
EPI_ISL_454509,1
w,1
EPI_ISL_492410,1
EPI_ISL_546805,1
EPI_ISL_460556,0
EPI_ISL_490626,1
EPI_ISL_517355,1
EPI_ISL_468903,1
EPI_ISL_455734,1
EPI_ISL_442206,0
EPI_ISL_513699,1
EPI_ISL_540207,1
EPI_ISL_567778,1
EPI_ISL_560068,0
EPI_ISL_485254,1
EPI_ISL_494541,1
EPI_ISL_524426,1
EPI_ISL_480043,1
n,1
EPI_ISL_507275,1
EPI_ISL_437188,1
EPI_ISL_509181,1
h,1
EPI_ISL_546120,0
EPI_ISL_451718,0
EPI_ISL_565585,1
EPI_ISL_483145,1
EPI_ISL_414600,1
EPI_ISL_468670,1
EPI_ISL_463023,0
EPI_ISL_544879,1
EPI_ISL_515061,1
EPI_ISL_508497,1
EPI_ISL_465832,1
EPI_ISL_519681,1
EPI_ISL_509618,1
EPI_ISL_446806,1
EPI_ISL_439445,1
EPI_ISL_567560,1
EPI_ISL_471989,0
EPI_ISL_422254,1
EPI_ISL_557125,1
EPI_ISL_464583,1
EPI_ISL_534665,0
EPI_ISL_469102,1
EPI_ISL_507782,0
EPI_ISL_537067,1
EPI_ISL_418209,1
EPI_ISL_424592,1
EPI_ISL_496837,1
EPI_ISL_554621,1
EPI_ISL_444116,1
EPI_ISL_537080,1
EPI_ISL_496741,1
EPI_ISL_523212,0
EPI_ISL_536660,1
EPI_ISL_559366,0
h,1
EPI_ISL_424117,1
EPI_ISL_520656,1
EPI_ISL_449640,1
EPI_ISL_467213,0
EPI_ISL_552419,1
EPI_ISL_448841,0
EPI_ISL_474314,1
EPI_ISL_491262,1
EPI_ISL_465131,1
EPI_ISL_565210,1
EPI_ISL_467154,1
EPI_ISL_415496,1
EPI_ISL_523227,1
EPI_ISL_457115,1
EPI_ISL_441157,1
EPI_ISL_469592,1
EPI_ISL_567176,1
EPI_ISL_508999,0
EPI_ISL_464664,1
EPI_ISL_434321,1
EPI_ISL_553651,1
h,1
EPI_ISL_466910,0
EPI_ISL_569269,1
EPI_ISL_536062,1
EPI_ISL_523765,1
EPI_ISL_496229,1
EPI_ISL_450709,1
EPI_ISL_517964,1
EPI_ISL_443897,1
EPI_ISL_493846,1
EPI_ISL_559786,1
EPI_ISL_545654,1
EPI_ISL_460470,1
EPI_ISL_483623,1
EPI_ISL_511669,1
h,1
EPI_ISL_442035,1
EPI_ISL_528328,0
EPI_ISL_429447,1
EPI_ISL_562600,1
EPI_ISL_542569,1
h,1
EPI_ISL_554705,1
EPI_ISL_558938,1
EPI_ISL_486259,1
EPI_ISL_471268,1
EPI_ISL_485168,1
EPI_ISL_452037,0
EPI_ISL_487704,1
h,0
EPI_ISL_461457,1
EPI_ISL_553942,1
EPI_ISL_495158,1
EPI_ISL_517783,1
EPI_ISL_540145,0
EPI_ISL_536856,1
EPI_ISL_488772,0
EPI_ISL_554635,0
EPI_ISL_520382,1
EPI_ISL_419918,1
EPI_ISL_435531,1
EPI_ISL_419883,1
EPI_ISL_555931,1
EPI_ISL_465844,1
EPI_ISL_521179,1
EPI_ISL_542990,1
EPI_ISL_445639,1
EPI_ISL_555451,0
EPI_ISL_485130,1
EPI_ISL_420101,1
EPI_ISL_454154,1
n,0
EPI_ISL_530155,1
EPI_ISL_464571,1
EPI_ISL_568730,1
EPI_ISL_490035,1
EPI_ISL_507197,1
EPI_ISL_537826,1
EPI_ISL_480441,1
EPI_ISL_483485,1
EPI_ISL_511416,1
EPI_ISL_516571,0
EPI_ISL_538686,1
EPI_ISL_422873,1
EPI_ISL_545749,1
EPI_ISL_519772,1
EPI_ISL_556835,1
EPI_ISL_544624,1
EPI_ISL_549945,1
EPI_ISL_418670,1
EPI_ISL_510194,1
EPI_ISL_465095,1
EPI_ISL_555321,1
EPI_ISL_427578,0
EPI_ISL_558545,1
EPI_ISL_509828,1
n,1
EPI_ISL_495208,1
EPI_ISL_429141,1
EPI_ISL_529998,1
EPI_ISL_532117,1
EPI_ISL_442525,1
EPI_ISL_429282,1
EPI_ISL_508717,1
EPI_ISL_466131,1
EPI_ISL_486218,1
EPI_ISL_554626,1
EPI_ISL_569626,1
EPI_ISL_511439,1
EPI_ISL_486826,1
EPI_ISL_481632,1
EPI_ISL_563061,0
EPI_ISL_564078,1
EPI_ISL_466550,1
EPI_ISL_529921,1
EPI_ISL_441801,1
EPI_ISL_545429,1
EPI_ISL_463742,1
EPI_ISL_432383,1
EPI_ISL_465552,1
EPI_ISL_551264,1
EPI_ISL_520960,1
EPI_ISL_498691,1
EPI_ISL_511045,1
EPI_ISL_568945,1
EPI_ISL_554726,1
EPI_ISL_461625,1
EPI_ISL_527589,1
EPI_ISL_556183,1
EPI_ISL_448804,1
EPI_ISL_477685,1
EPI_ISL_517148,1
EPI_ISL_518662,1
EPI_ISL_568440,1
EPI_ISL_517145,1
h,1
EPI_ISL_560712,1
EPI_ISL_479090,1
EPI_ISL_430512,1
EPI_ISL_569736,1
EPI_ISL_425818,1
EPI_ISL_556728,1
EPI_ISL_424536,0
EPI_ISL_457132,1
EPI_ISL_567597,1
EPI_ISL_425908,1
EPI_ISL_497545,1
EPI_ISL_546127,1
EPI_ISL_512019,1
EPI_ISL_461881,1
EPI_ISL_461282,1
EPI_ISL_466314,1
EPI_ISL_484195,0
EPI_ISL_458921,1
EPI_ISL_557034,1
EPI_ISL_444533,1
EPI_ISL_470553,1
EPI_ISL_536858,0
EPI_ISL_424978,1
EPI_ISL_510217,0
EPI_ISL_448066,1
EPI_ISL_459894,1
EPI_ISL_433043,1
EPI_ISL_545079,1
EPI_ISL_532541,1
EPI_ISL_516678,1
EPI_ISL_542257,1
EPI_ISL_508774,0
EPI_ISL_552482,1
EPI_ISL_479176,1
EPI_ISL_547961,1
EPI_ISL_532625,0
EPI_ISL_434379,1
EPI_ISL_487922,1
EPI_ISL_509711,1
EPI_ISL_551094,1
EPI_ISL_490701,1
EPI_ISL_432305,1
EPI_ISL_461908,1
EPI_ISL_434003,1
EPI_ISL_466190,0
EPI_ISL_545000,1
EPI_ISL_567912,1
EPI_ISL_445731,1
EPI_ISL_437165,1
EPI_ISL_430334,1
EPI_ISL_529957,0
EPI_ISL_540656,1
EPI_ISL_567448,1
EPI_ISL_482882,1
EPI_ISL_521459,1
EPI_ISL_488356,1
EPI_ISL_495989,1
EPI_ISL_508409,1
EPI_ISL_509778,1
EPI_ISL_553112,0
EPI_ISL_439540,1
EPI_ISL_565789,1
EPI_ISL_453769,1
EPI_ISL_485008,1
EPI_ISL_426290,0
EPI_ISL_564154,1
EPI_ISL_421953,1
EPI_ISL_480861,1
EPI_ISL_446085,1
EPI_ISL_563397,1
EPI_ISL_447742,1
EPI_ISL_538245,1
EPI_ISL_514201,1
EPI_ISL_531114,1
EPI_ISL_513451,0
EPI_ISL_468289,1
EPI_ISL_425887,1
EPI_ISL_518454,1
EPI_ISL_459295,1
EPI_ISL_515545,1
EPI_ISL_510860,1
EPI_ISL_459082,0
EPI_ISL_442447,1
EPI_ISL_440445,1
EPI_ISL_490746,1
EPI_ISL_469610,0
EPI_ISL_469060,1
EPI_ISL_544572,1
EPI_ISL_427089,1
EPI_ISL_454121,1
EPI_ISL_521685,1
EPI_ISL_508309,1
EPI_ISL_438707,1
EPI_ISL_546590,1
EPI_ISL_485358,1
EPI_ISL_551148,1
EPI_ISL_536314,0
EPI_ISL_518486,1
EPI_ISL_531971,1
EPI_ISL_446651,0
EPI_ISL_540600,1
EPI_ISL_522016,1
EPI_ISL_541650,1
EPI_ISL_421865,1
EPI_ISL_433590,1
EPI_ISL_512932,1
EPI_ISL_523869,1
EPI_ISL_522910,1
EPI_ISL_479460,1
EPI_ISL_443282,1
EPI_ISL_475982,0
EPI_ISL_439633,1
EPI_ISL_501091,1
EPI_ISL_492973,1
EPI_ISL_522697,1
EPI_ISL_490666,1
EPI_ISL_526032,1
EPI_ISL_437254,1
EPI_ISL_465191,1
EPI_ISL_474903,1
EPI_ISL_548216,0
EPI_ISL_439341,1
EPI_ISL_542286,1
EPI_ISL_537969,1
EPI_ISL_500065,0
EPI_ISL_432788,1
EPI_ISL_540393,1
EPI_ISL_565523,1
EPI_ISL_563543,1
EPI_ISL_426724,1
d,1
EPI_ISL_566894,1
EPI_ISL_514161,0
EPI_ISL_466618,1
EPI_ISL_531224,1
EPI_ISL_488712,1
EPI_ISL_454087,1
EPI_ISL_567526,1
EPI_ISL_555186,1
n,1
EPI_ISL_559045,1
EPI_ISL_422045,1
EPI_ISL_490616,1
EPI_ISL_533293,1
EPI_ISL_559306,1
EPI_ISL_472628,1
EPI_ISL_569543,1
EPI_ISL_569371,1
EPI_ISL_465453,1
EPI_ISL_484714,1
EPI_ISL_466404,1
EPI_ISL_442505,1
EPI_ISL_432284,0
EPI_ISL_434905,1
EPI_ISL_419265,1
EPI_ISL_486013,1
EPI_ISL_458769,1
EPI_ISL_442009,0
EPI_ISL_487876,1
EPI_ISL_443614,1
EPI_ISL_555705,1
EPI_ISL_517854,1
EPI_ISL_560101,1
d,1
EPI_ISL_457173,1
EPI_ISL_483007,1
EPI_ISL_457840,1
EPI_ISL_568813,1
EPI_ISL_474595,1
EPI_ISL_487875,1
EPI_ISL_461382,0
EPI_ISL_459640,1
EPI_ISL_490592,1
EPI_ISL_466662,1
EPI_ISL_472622,1
EPI_ISL_515299,1
EPI_ISL_418440,0
EPI_ISL_545503,1
EPI_ISL_540136,1
EPI_ISL_443945,1
EPI_ISL_526172,1
EPI_ISL_476790,1
EPI_ISL_543091,1
EPI_ISL_466817,1
EPI_ISL_520773,1
EPI_ISL_557941,1
EPI_ISL_543125,1
EPI_ISL_557568,1
EPI_ISL_549129,1
EPI_ISL_428892,0
EPI_ISL_445183,1
EPI_ISL_419902,1
EPI_ISL_516517,1
EPI_ISL_457752,1
EPI_ISL_443859,1
EPI_ISL_480302,1
EPI_ISL_531467,0
EPI_ISL_549817,1
EPI_ISL_434602,1
EPI_ISL_514176,0
EPI_ISL_470136,1
EPI_ISL_477047,1
EPI_ISL_516963,1
h,1
EPI_ISL_550410,1
EPI_ISL_558670,1
EPI_ISL_509834,1
EPI_ISL_462641,1
EPI_ISL_476078,1
EPI_ISL_479972,1
EPI_ISL_427032,1
EPI_ISL_489400,1
EPI_ISL_563010,1
EPI_ISL_445177,1
EPI_ISL_449209,1
h,1
EPI_ISL_523696,1
EPI_ISL_553773,0
EPI_ISL_468704,0
EPI_ISL_485366,1
EPI_ISL_431014,0
EPI_ISL_432223,1
EPI_ISL_447667,1
EPI_ISL_447675,1
EPI_ISL_475922,0
EPI_ISL_541745,1
EPI_ISL_456537,1
EPI_ISL_543464,0
EPI_ISL_447425,1
EPI_ISL_467013,1
EPI_ISL_495324,1
EPI_ISL_468587,1
EPI_ISL_479292,1
EPI_ISL_507719,1
EPI_ISL_544991,1
EPI_ISL_474925,1
EPI_ISL_560094,1
EPI_ISL_567851,0
EPI_ISL_527614,1
EPI_ISL_564071,1
EPI_ISL_452173,1
EPI_ISL_420438,1
EPI_ISL_486010,1
EPI_ISL_472927,1
EPI_ISL_513723,1
EPI_ISL_493475,1
EPI_ISL_519400,1
EPI_ISL_424437,1
EPI_ISL_447426,1
EPI_ISL_516657,1
EPI_ISL_556328,1
EPI_ISL_559284,1
EPI_ISL_465306,1
EPI_ISL_454285,1
EPI_ISL_484142,1
EPI_ISL_491401,1
EPI_ISL_468769,1
EPI_ISL_445928,1
EPI_ISL_522395,1
EPI_ISL_540400,1
EPI_ISL_493552,0
EPI_ISL_421954,1
EPI_ISL_472340,1
EPI_ISL_446604,1
EPI_ISL_492597,1
EPI_ISL_480039,1
EPI_ISL_536122,1
EPI_ISL_551722,1
EPI_ISL_528478,0
EPI_ISL_434046,1
EPI_ISL_539060,1
EPI_ISL_563043,1
EPI_ISL_491183,1
EPI_ISL_483832,1
EPI_ISL_440534,1
EPI_ISL_452295,1
EPI_ISL_429811,1
EPI_ISL_440884,1
EPI_ISL_513267,1
EPI_ISL_437650,1
h,1
EPI_ISL_529478,0
EPI_ISL_536106,1
EPI_ISL_481812,1
EPI_ISL_452867,1
EPI_ISL_439650,1
EPI_ISL_527046,1
EPI_ISL_558513,1
EPI_ISL_557640,0
EPI_ISL_460431,1
EPI_ISL_476888,1
EPI_ISL_567949,1
EPI_ISL_500042,1
EPI_ISL_443542,1
EPI_ISL_507155,1
EPI_ISL_449311,1
EPI_ISL_563816,1
EPI_ISL_455958,1
EPI_ISL_423929,0
EPI_ISL_464576,1
EPI_ISL_440351,1
EPI_ISL_545320,1
h,1
EPI_ISL_441460,1
EPI_ISL_545570,1
EPI_ISL_559358,1
EPI_ISL_416719,1
EPI_ISL_492673,1
EPI_ISL_524996,1
EPI_ISL_560600,1
EPI_ISL_443194,1
EPI_ISL_452536,1
EPI_ISL_423627,1
EPI_ISL_552453,1
EPI_ISL_510332,1
EPI_ISL_495913,1
EPI_ISL_540687,1
EPI_ISL_416670,1
EPI_ISL_559691,1
EPI_ISL_534536,1
EPI_ISL_552620,1
EPI_ISL_558162,1
EPI_ISL_489517,1
EPI_ISL_441760,1
EPI_ISL_530826,0
EPI_ISL_475229,1
n,1
EPI_ISL_493682,1
EPI_ISL_420140,0
EPI_ISL_540784,1
EPI_ISL_451449,1
EPI_ISL_437690,1
EPI_ISL_413874,0
EPI_ISL_518658,0
EPI_ISL_427361,1
EPI_ISL_542486,1
EPI_ISL_488341,1
EPI_ISL_563841,1
EPI_ISL_569047,1
EPI_ISL_481958,0
EPI_ISL_512165,1
EPI_ISL_544102,0
EPI_ISL_509429,1
h,1
EPI_ISL_446721,0
EPI_ISL_547358,1
EPI_ISL_565068,1
EPI_ISL_545630,1
EPI_ISL_480193,1
EPI_ISL_560891,1
EPI_ISL_555735,1
EPI_ISL_469587,1
EPI_ISL_569573,1
EPI_ISL_453064,1
EPI_ISL_521471,1
EPI_ISL_543148,1
EPI_ISL_446380,1
EPI_ISL_441832,1
EPI_ISL_416496,1
EPI_ISL_517907,1
EPI_ISL_527685,1
EPI_ISL_534832,1
EPI_ISL_488768,1
EPI_ISL_515079,1
EPI_ISL_433208,1
EPI_ISL_456482,1
EPI_ISL_556473,1
EPI_ISL_437381,1
EPI_ISL_568251,1
EPI_ISL_465515,1
EPI_ISL_429621,1
EPI_ISL_453853,1
EPI_ISL_557042,1
EPI_ISL_490988,0
EPI_ISL_422645,1
EPI_ISL_556785,1
EPI_ISL_530136,1
EPI_ISL_442982,1
EPI_ISL_523422,1
EPI_ISL_486180,0
EPI_ISL_523888,1
EPI_ISL_484520,1
EPI_ISL_475965,1
EPI_ISL_493389,1
n,1
EPI_ISL_564471,1
EPI_ISL_433405,1
EPI_ISL_562615,0
EPI_ISL_459052,1
EPI_ISL_531605,1
EPI_ISL_518482,1
EPI_ISL_552182,0
EPI_ISL_477783,1
EPI_ISL_425166,1
EPI_ISL_484325,1
EPI_ISL_534433,1
EPI_ISL_427449,1
EPI_ISL_537730,1
EPI_ISL_514272,1
EPI_ISL_525246,0
h,1
EPI_ISL_500594,1
EPI_ISL_479475,1
EPI_ISL_531473,1
EPI_ISL_495359,1
EPI_ISL_536623,1
EPI_ISL_517795,1
EPI_ISL_440424,1
EPI_ISL_554882,1
EPI_ISL_496181,1
EPI_ISL_562932,1
EPI_ISL_559539,1
EPI_ISL_454064,1
EPI_ISL_522768,1
EPI_ISL_517344,1
EPI_ISL_447461,1
EPI_ISL_535912,1
EPI_ISL_513836,1
EPI_ISL_438636,1
EPI_ISL_546334,0
EPI_ISL_458484,1
EPI_ISL_480101,1
EPI_ISL_552408,0
EPI_ISL_456960,1
EPI_ISL_525922,1
EPI_ISL_475747,1
EPI_ISL_553739,1
EPI_ISL_548377,1
EPI_ISL_525884,1
EPI_ISL_499960,1
n,0
EPI_ISL_422585,0
EPI_ISL_513444,1
EPI_ISL_501569,1
EPI_ISL_518232,1
EPI_ISL_452793,1
EPI_ISL_436351,1
EPI_ISL_441780,1
EPI_ISL_556809,1
EPI_ISL_464525,1
EPI_ISL_540086,0
EPI_ISL_416349,1
EPI_ISL_510717,1
EPI_ISL_558609,1
EPI_ISL_516258,0
EPI_ISL_432419,1
EPI_ISL_540406,1
EPI_ISL_430027,1
EPI_ISL_443817,1
EPI_ISL_480146,1
EPI_ISL_536589,1
EPI_ISL_469738,1
EPI_ISL_520145,1
EPI_ISL_546782,1
EPI_ISL_493353,1
EPI_ISL_557599,1
EPI_ISL_513489,1
EPI_ISL_547197,1
EPI_ISL_474376,1
EPI_ISL_486423,1
EPI_ISL_564749,1
EPI_ISL_414481,1
EPI_ISL_546160,1
EPI_ISL_457569,1
EPI_ISL_454343,1
EPI_ISL_472126,1
EPI_ISL_477740,1
EPI_ISL_459033,1
EPI_ISL_475297,1
EPI_ISL_526237,0
EPI_ISL_472366,1
EPI_ISL_495722,1
EPI_ISL_557546,1
EPI_ISL_561867,1
EPI_ISL_438261,1
EPI_ISL_447514,1
EPI_ISL_436496,1
EPI_ISL_443953,1
EPI_ISL_562983,1
EPI_ISL_566604,1
EPI_ISL_434492,1
EPI_ISL_430420,1
EPI_ISL_471697,1
EPI_ISL_547193,1
EPI_ISL_548179,1
EPI_ISL_481010,1
EPI_ISL_568360,1
EPI_ISL_569390,1
EPI_ISL_476152,1
EPI_ISL_448857,1
EPI_ISL_475372,0
EPI_ISL_424604,1
EPI_ISL_455626,1
EPI_ISL_468490,1
EPI_ISL_549978,1
EPI_ISL_536141,1
EPI_ISL_446643,1
EPI_ISL_417227,1
EPI_ISL_437997,1
EPI_ISL_460146,0
EPI_ISL_539199,1
EPI_ISL_556936,0
EPI_ISL_545612,1
EPI_ISL_441291,1
EPI_ISL_479118,0
EPI_ISL_494729,1
n,1
EPI_ISL_489646,1
EPI_ISL_491685,0
EPI_ISL_424094,0
EPI_ISL_465742,1
n,1
n,1
EPI_ISL_523362,0
EPI_ISL_475249,1
EPI_ISL_476051,1
